Index,monetary,emissions,indipendence,PM_emissions
3698,125612077.467,102054030.476,20704262.0,204332.0879
3699,124985116.89,105590658.26,20316327.0,2387473.92
3700,123197559.31,102900270.099,20788633.0,372835.056
3701,137716442.87,88617255.17,17810388.0,177767316.91
3702,108220032.669,108042308.418,22017200.0,234420.6173
3703,123112629.52,121081007.1,19152371.0,12628959.2
3704,123451505.84,103477168.169,20676421.0,667395.677
3705,125023338.26999998,109481092.5,19946095.0,5139945.26
3706,125720861.405,101928490.2989,20727825.0,192407.098
3707,138101638.25000003,95789233.7,17311149.0,173371314.95
3708,93607322.58,115730143.961,23447376.0,584028.044
3709,126124502.588,102043973.1329,20678128.0,155073.2898
3710,124257027.72999996,102704879.197,20696366.0,457767.878
3711,124774913.266,135692633.0,18173621.0,22209226.9915
3712,84006589.85000001,124679342.63,24880499.0,1445551.963
3713,125695830.779,102285302.0733,20667768.0,212752.7621
3714,125106618.78000002,101854311.37,20707908.0,1459981.83
3715,124437007.05999996,111615411.3,19794989.0,6410290.7
3716,115927227.854,105292179.781,21309991.0,310197.833
3717,126115259.76500002,102294838.643,20639391.0,313883.7597
3718,102787031.005,110472673.948,22512331.0,280942.6497
3719,124331970.81000002,149986788.0,17450589.0,35341906.4
3720,123099036.64999998,104335115.3,20587884.0,1264007.3979999998
3721,137653348.39000002,92779847.64,17429888.0,183618701.24
3722,125936835.287,101864930.3787,20727960.0,171257.4973
3723,124137967.90999998,108568186.2,20064758.0,4453444.56
3724,94006801.13,115437721.934,23353064.0,720056.5279999999
3725,126021129.921,102047395.8164,20682323.0,163941.1903
3726,124873334.846,102328146.804,20708085.0,308072.3665
3727,124054372.85,112527291.8,19745545.0,6911840.5
3728,107883555.52,156290879.0,18545443.0,36268665.3
3729,125605472.622,103714991.624,20485511.0,1209380.575
3730,124355201.032,102311622.591,20800744.0,235885.6547
3731,124938518.415,102739953.475,20647863.0,427759.702
3732,117809838.277,104563039.71,21189831.0,303683.7546
3733,130133236.775,96149746.271,19299457.0,68154509.096
3734,125914851.296,102052212.5873,20686837.0,173324.68420000002
3735,125446936.15,139078244.0,17959178.0,24573932.8
3736,81936739.76,126842736.694,25953633.0,425491.44
3737,125525500.154,102234799.121,20679914.0,233061.9365
3738,125954100.33399998,101886166.9819,20718613.0,169418.2685
3739,124245480.68000002,118216326.6,19288181.0,10910049.5
3740,123616512.94,103900338.039,20588681.0,1110386.922
3741,126467347.718,102199514.5493,20641293.0,223553.883
3742,112997653.02,105439548.74,21500955.0,3517819.972
3743,123517991.06,123056279.9,19004131.0,13828939.9
3744,109597841.02,108360616.973,21650861.0,765956.893
3745,124644918.02,111199086.3,19813871.0,6273080.869999999
3746,124450495.07000002,102280804.098,20801851.0,218419.8286
3747,137401022.72000003,98028185.7,17088087.0,199736166.78
3748,92854715.89,116220891.702,23679008.0,437289.237
3749,126307979.2,101890939.4805,20693367.0,139525.4626
3750,124260787.37,101720107.964,20718243.0,3511515.508
3751,123907464.43,112744042.9,19729038.0,7110477.800000001
3752,99304967.01,112810324.379,22585981.0,992515.778
3753,126007248.909,102139269.5329,20669920.0,181965.0708
3754,126093985.46899998,101904465.9242,20703218.0,156947.293
3755,125827851.879,103182359.57,20542585.0,813277.282
3756,121627500.18,103492964.731,20875317.0,403396.982
3757,138655651.21000004,88585470.08,17796192.0,173350020.71
3758,107228318.052,108451559.65,22092772.0,258910.4374
3759,123637894.218,131182458.1,18480060.0,19306361.0401
3760,83452787.06,125073225.117,25375524.0,633745.6449999999
3761,124842017.56,103375541.573,20562750.0,944714.888
3762,126074020.332,101896941.4199,20706333.0,158706.17959999997
3763,124373033.57000002,114610733.4,19554548.0,8464356.6
3764,127271380.162,98219537.27,19653993.0,49437033.04
3765,126647600.797,102227189.4959,20628234.0,277015.788
3766,124817914.12299998,102220167.163,20745072.0,275946.354
3767,124446106.83,104709040.41,20440692.0,1695345.12
3768,104039557.84,111962319.08,21922011.0,1904343.464
3769,125954683.902,102314302.9957,20648036.0,261676.1525
3770,128884562.9,90834129.47,18532361.0,173140365.904
3771,124600814.27,102888942.463,20645877.0,529936.748
3772,99569039.33,112233579.049,22765427.0,361501.579
3773,125774783.28800002,102231310.663,20666043.0,245010.9486
3774,125098475.70600002,102335326.296,20691498.0,272868.1766
3775,124114063.56,156475195.0,17252981.0,40193186.4
3776,96481459.89000002,114749437.103,22880513.0,1002907.994
3777,130709118.08,97948620.3,18857881.0,81564220.7
3778,109182418.514,107663305.363,21950261.0,204796.5804
3779,123644962.87,105841834.74,20363319.0,2463258.92
3780,111291482.518,98350711.9092,19934856.0,168066083.30311
3781,126116167.942,102038876.1233,20678303.0,164790.3787
3782,124928273.586,102322931.76,20704694.0,299719.5686
3783,124289493.28000002,117308662.5,19361748.0,10147384.5
3784,88516501.62000006,119655327.197,24230353.0,807307.435
3785,125868248.214,102109798.9483,20681054.0,178049.14690000002
3786,137533333.842,88632318.23,18011527.0,162362735.289
3787,124952856.98999998,105315852.27,20341380.0,2252742.16
3788,124948719.461,102511278.944,20680565.0,298663.8158
3789,126188079.979,103116380.339,20530579.0,866570.2779999999
3790,119651471.316,103876736.296,21086890.0,272868.1766
3791,124975595.87,152998696.0,17389320.0,33375379.08
3792,98230506.89,113248213.452,22818631.0,522834.669
3793,125182782.787,103645446.895,20511962.0,1148084.95
3794,125932719.01000002,101988539.506,20696320.0,171338.2644
3795,131179728.91000004,129771283.4,17135669.0,90282911.6
3796,124693098.45000002,102482102.008,20697351.0,341700.377
3797,126859669.872,101938566.8624,20663072.0,112832.93752
3798,116417703.193,104648674.4118,21334193.0,1114644.1842
3799,124293079.87,103761979.256,20560247.0,1028237.163
3800,120542293.251,120372766.0,19411267.0,11726627.669
3801,125985545.757,103000927.62,20554946.0,737537.753
3802,125681596.36900002,101927405.6937,20733614.0,196957.9492
3803,125403484.06399998,102462259.258,20659830.0,285331.6448
3804,90202767.45400004,118261108.086,24100162.0,493031.16
3805,138226513.12,88121106.68,17863796.0,174485180.358
3806,124741277.70000002,102325654.12,20731511.0,266131.7025
3807,125239370.32,152751136.0,17388622.0,33105547.651
3808,63968983.39,155868685.23,29697793.0,5875107.492
3809,125104645.966,102426603.166,20678239.0,293815.55659999995
3810,125263357.63199998,102101199.482,20723021.0,248959.1737
3811,124682971.95,104794584.14,20415924.0,1798206.0
3812,124798465.87999998,102508899.34,20687843.0,323655.4891
3813,132422686.15700002,94362209.43,18853137.0,93134936.58
3814,118396836.578,104257374.91,21216459.0,211884.4908
3815,123605315.62999998,120637914.5,19155548.0,12336076.0
3816,114688430.86,105955864.731,21352212.0,403396.982
3817,125687033.78199998,103534663.685,20501346.0,1118785.47
3818,125276016.113,102040042.4679,20763773.0,185210.3461
3819,127647706.91,98982750.1,19577171.0,48837711.67
3820,107375804.0,108669549.513,21907187.0,609188.375
3821,126280662.609,102041523.4368,20671122.0,151451.5641
3822,137038477.554,88662247.4076,17837231.0,182772377.6488
3823,125841765.96600002,146470344.0,17594792.0,29306822.9554
3824,122094788.493,121747426.8,19192341.0,12801148.9863
3825,126001350.434,103270713.021,20523399.0,901316.289
3826,124541779.56,101705799.253,20734603.0,2653170.903
3827,124453348.41,105716404.77,20328581.0,2433457.45
3828,103662811.507,110078101.339,22388634.0,308608.1972
3829,125943312.67000002,101877344.12,20678399.0,850079.127
3830,125382136.128,102134387.808,20705103.0,232993.0668
3831,138367783.51000002,100069166.8,16981888.0,190991108.3
3832,94982516.13,115133394.176,23176561.0,669870.352
3833,137688879.85000002,89678268.1,17865705.0,162864276.93
3834,126103291.544,101923469.952,20698583.0,156177.9461
3835,124905875.08,125076973.7,18792416.0,15466784.8
3836,111392508.17000002,108168070.8,21409942.0,1326349.8069999998
3837,126181249.276,102220478.4052,20649608.0,231762.1705
3838,100173358.96,111751536.364,22749200.0,357929.391
3839,123486671.74,104422079.28,20560024.0,1268403.336
3840,67281003.29,147445344.67700002,29876482.0,1142236.011
3841,137598207.41,89699913.3,17796804.0,168568118.09
3842,125717553.515,101987500.2989,20710927.0,192407.098
3843,124640365.01000002,133593976.2,18284829.0,21013229.8
3844,123628571.23000002,104591431.88,20500065.0,1642271.761
3845,126477873.844,102252952.7809,20631761.0,275698.5024
3846,121077688.25700004,103396875.884,20985009.0,296823.1916
3847,124244981.1,104578820.7,20470959.0,1556278.7899999998
3848,115733858.0,107123134.94,21032998.0,1596068.568
3849,126248658.44,102287710.2963,20638376.0,261317.5507
3850,124217945.255,101673491.305,20750401.0,3369671.765
3851,124984946.704,102787474.089,20635456.0,486807.257
3852,109840599.36,107612564.883,21752084.0,382286.369
3853,126057332.49,101691930.05,20547649.0,4847968.890000001
3854,125077908.47100005,102404844.246,20682146.0,295282.0523
3855,126846183.63000004,141960271.3,16979954.0,108387610.5
3856,122976393.33,103536973.88,20722185.0,591833.946
3857,124986469.35,108212274.42,20060339.0,4273775.5
3858,125714709.13800004,101930190.9747,20727902.0,193062.1777
3859,124260138.21000004,126942456.4,18695943.0,16826783.439999998
3860,101171589.69000004,111243825.622,22598073.0,444574.204
3861,126340278.11,101927666.4459,20685442.0,137223.9436
3862,137770250.64000002,88042771.323,17893242.0,176434271.324
3863,124322930.08,121697967.2,19045836.0,13110495.9
3864,91729749.6166,118693532.88,23261468.0,2251752.9154600003
3865,125690781.04299998,102275132.968,20665762.0,241066.6969
3866,125757839.92000002,101990283.1261,20707237.0,188191.0924
3867,125264107.17,104407885.0,20427709.0,1602151.849
3868,111314865.45000002,107107399.056,21614317.0,421015.741
3869,126671110.3209,100332538.4684,20236910.0,18731854.7362
3870,99012961.833,112442664.166,22936651.0,268494.0703
3871,122487305.218,124126401.6,19007644.0,14386477.1817
3872,97387707.57000002,152973058.0,19913671.0,27021896.8
3873,125544833.67100002,103083383.939,20565372.0,748114.328
3874,113001186.25,106141869.73,21602574.0,260520.8685
3875,124878744.64400002,102634242.9,20669971.0,339347.901
3876,107348755.43,108468679.237,21992761.0,389990.698
3877,137804741.31,88270924.93,17851979.0,176953676.05
3878,125678286.12899998,102092448.0033,20693367.0,197070.8121
3879,125955919.917,149746073.0,17455281.0,31469216.5
3880,93784319.53,115696856.694,23492571.0,425491.44
3881,125557207.27899998,102295056.624,20667929.0,278192.8147
3882,126094587.399,101868545.9242,20712093.0,156947.293
3883,138691654.5,94766561.31,17308248.0,176797284.48
3884,124219279.29,103130763.176,20640128.0,657006.498
3885,126717664.88399996,102116875.1226,20643185.0,187367.6629
3886,123860243.03,102579166.364,20770960.0,357929.391
3887,123695049.53,113382535.4,19692631.0,7479625.3
3888,93332858.28,116946286.16,23179277.0,1477680.099
3889,125781616.445,102271213.872,20664419.0,215149.663
3890,130849572.115,94624351.987,19037235.0,86879247.983
3891,124617676.45,114572339.4,19548239.0,8441202.5
3892,124621219.619,102447667.848,20724440.0,266910.877
3893,126356761.1,102129506.0297,20653164.0,214871.235
3894,111867838.632,106578056.119,21707186.0,232372.5585
3895,123631532.7288,126608084.3,18755118.0,16360321.38512
3896,115077931.59,106181468.323,21250567.0,679507.233
3897,130745750.9,97628124.0,18968265.0,76847669.3
3898,125615482.86900002,101946679.9409,20746571.0,177658.7322
3899,124267180.38000004,105166607.69,20393030.0,2081998.56
3900,82216979.941,124140716.6375,25557655.0,8479318.32668
3901,125722567.375,102104190.2989,20689064.0,192407.098
3902,123399749.66,102792059.237,20780601.0,389990.698
3903,123765392.05,118727653.0,19290650.0,10976838.3
3904,108818538.33,147597874.0,18911973.0,26640154.436
3905,125659586.215,103646086.885,20493081.0,1139305.756
3906,135030120.6027,88682267.928411,18058004.0,181333668.135587
3907,123923948.41,107777290.71,20154072.0,3805734.22
3908,94854203.963,114947559.096,23456543.0,310858.0617
3909,125876338.098,102022896.3981,20693575.0,176784.136
3910,125275095.299,102135876.246,20713226.0,247276.1465
3911,125719646.89,152563027.0,17253554.0,39013653.2
3912,102350188.82,110987849.265,22390752.0,504917.204
3913,126499321.433,100184674.911,20184627.0,21422506.373
3914,126337441.201,101870966.446,20695663.0,137223.9437
3915,124763769.7,114131519.6,19574799.0,8198573.3
3916,124800340.77,99511818.01,19926660.0,40533775.37
3917,126263842.054,102293659.745,20634423.0,295628.7517
3918,108358144.33,107953746.108,21948819.0,350949.031
3919,123800490.75,105296387.36,20422328.0,1992914.42
3920,78644010.86999999,130222732.98,26181743.0,1501569.719
3921,125620016.565,102218918.693,20678827.0,208635.4305
3922,125711865.02800004,101968500.9747,20716234.0,193062.1777
3923,125428723.08699998,103061467.231,20579728.0,666291.827
3924,124984756.177,102415898.12,20687937.0,291985.6301
3925,139135894.0,88512109.01,17803101.0,171631408.93
3926,125162428.419,102084395.6937,20759419.0,196957.9492
3927,123830476.65,120666122.7,19137766.0,12433928.1
3928,103830869.75,110341384.137,22245313.0,487041.013
3929,125295587.96400002,103697845.153,20499740.0,1208482.186
3930,116303759.96899998,104971088.0033,21382277.0,197070.8121
3931,137578127.82,90153935.0,17673972.0,177109969.8
3932,97637848.27,113227843.113,22925564.0,538902.033
3933,126243477.932,102011989.2279,20677246.0,145151.2727
3934,124491376.091,102087389.156,20691877.0,2105017.5637
3935,124840829.85000002,134561146.0,18229792.0,21518669.0
3936,92102232.15,117281676.527,23656195.0,537109.745
3937,125107265.241,103133917.796,20579973.0,764083.1209999999
3938,125821381.93799998,102006829.3987,20699586.0,181852.3726
3939,125594896.019,144100454.0,17698297.0,28182924.52
3940,122804499.36,103143825.027,20783418.0,473229.504
3941,126533399.39,102007401.6544,20665462.0,137778.057
3942,106510043.23,107699326.925,22024839.0,5186655.016
3943,123630462.03,106112840.77,20342023.0,2582314.06
3944,137570195.39999998,97101745.1,17155792.0,189219780.97
3945,125910812.509,104050158.03,20434697.0,1479558.985
3946,125623114.75000004,101685378.81,20731977.0,1023554.393
3947,125420450.806,102707561.334,20622073.0,463463.282
3948,98611949.43,112647843.371,22883155.0,391603.421
3949,129591738.44,96371315.463,19349401.0,65967665.241
3950,125573004.15,102106719.773,20697332.0,209109.384
3951,125602930.942,147558541.0,17558840.0,29970829.907
3952,105493929.9,110594978.67,21903196.0,1253319.348
3953,138253952.438,92554884.13,17443713.0,178958604.44
3954,119842780.14,103767831.4987,21127867.0,195879.6472
3955,123644872.18,108603088.8,20091180.0,4390835.45
3956,111703802.82,106849713.907,21581644.0,522951.843
3957,126351929.012,101987446.1845,20675731.0,139605.6231
3958,125381018.20000002,102200317.683,20694066.0,234132.4071
3959,124603899.12,110274961.1,19903778.0,5490556.42
3960,68622986.344,145559974.077,29650945.0,781337.217
3961,125824776.84600002,102122971.7749,20681382.0,182330.879
3962,125273281.59000002,101734871.32,20729723.0,1315274.182
3963,125063475.71999998,103829358.06,20501728.0,1193862.087
3964,123786676.46000002,102921019.585,20727671.0,378133.143
3965,125793644.116,103761664.318,20470630.0,1289244.115
3966,109410673.82400002,107566359.781,21856351.0,310197.833
3967,123172700.05,159135605.0,17270009.0,41116636.1
3968,104940380.64,110297842.965,22068536.0,708014.31
3969,124578471.08,109491677.4,19962722.0,5109475.29
3970,118069298.83,104352887.04,21237311.0,229706.5121
3971,124501848.01,135051548.8,18122339.0,26363145.6
3972,110693610.67,107213993.267,21678362.0,435490.96800000005
3973,126461879.988,101981396.2473,20672616.0,129041.7958
3974,124910899.699,102463588.219,20682634.0,347097.6806
3975,124817270.62,127517948.8,18647514.0,16929643.0
3976,80445423.00999999,127929764.449,25848789.0,1242621.368
3977,125714087.07,102141556.6947,20684172.0,193862.9327
3978,125776248.159,101927985.6555,20722063.0,186481.5085
3979,125585684.77699998,102675429.475,20619546.0,438465.309
3980,124187960.08,102905763.252,20677575.0,491463.467
3981,138124192.13000005,89943934.2,17662687.0,176957777.7
3982,114340499.983,105689334.176,21478989.0,268494.0804
3983,124882673.49,149256086.0,17526277.0,30960712.939
3984,89690471.003,118959676.388,24016404.0,682251.953
3985,128427711.251,97615321.11,19500992.0,55930116.13
3986,126066995.195,101913839.398,20702919.0,159324.36630000002
3987,124502485.61,121189398.2,19069430.0,12849695.5
3988,129417150.33799998,90523284.24394,18384854.0,184161128.79625
3989,126348084.62800002,102016214.4756,20670817.0,155222.3389
3990,105900138.156,109013393.597,22193018.0,302771.1599
3991,124279424.59,103098703.897,20647726.0,577620.5210000001
3992,121979069.69,111486869.3,19971200.0,6018602.94
3993,126172327.99,102715600.475,20584366.0,539558.181
3994,129799219.56100002,94744986.064,19146849.0,85776132.869
3995,124773549.96,103959920.7,20499882.0,1281948.032
3996,93163126.73,116132163.873,23659303.0,354458.771
3997,125762006.498,102130792.8275,20682374.0,198121.6955
3998,125072146.06299998,102264147.163,20704045.0,275946.354
3999,124554649.04,154886020.0,17347166.0,35024438.4
4000,83100451.26,125436594.029,25140789.0,1285778.368
4001,125703152.03,102248339.6187,20671573.0,205677.9772
4002,124934033.57000002,101748625.029,20707871.0,2173189.258
4003,124462460.52,109409145.2,19980631.0,4950543.92
4004,125085019.99100004,102439827.266,20680022.0,281122.27229999995
4005,126515773.32000002,102546717.4,20453921.0,4566265.82
4006,125189678.882,102129639.65,20722730.0,258910.4374
4007,127073088.8,152026265.0,17009396.0,54063076.9
4008,111596329.03000002,107110902.313,21561245.0,514567.588
4009,137432458.56,90152741.6,17953847.0,154570713.12
4010,125022862.337,102118920.3787,20787581.0,171257.4973
4011,124655001.42,103039412.433,20619132.0,666602.356
4012,104970886.49,109641252.037,22138985.0,579668.67
4013,126278811.461,102012874.4204,20675362.0,145367.63220000002
4014,125126768.323,102304404.176,20694082.0,268494.0804
4015,124436502.34,111024983.1,19850477.0,5948801.2
4016,109810925.09,157142539.0,18404040.0,33561108.28
4017,125526501.805,104196905.37,20434948.0,1534169.128
4018,124859486.409,102163668.418,20768718.0,234420.6173
4019,124962969.102,102830144.117,20634744.0,480517.269
4020,95903209.068,114227388.472,23292685.0,329054.6389
4021,125562917.755,101515711.205,20635592.0,3779597.327
4022,125717741.505,101975700.2989,20713833.0,192407.098
4023,124140998.11,123032774.8,18963387.0,13987464.3
4024,98283835.88,113151645.063,22844240.0,452950.102
4025,125418126.301,102919630.691,20589974.0,660752.875
4026,126074552.262,101937171.4199,20697599.0,158706.17959999997
4027,127015311.6,137998295.0,17703612.0,37270914.7
4028,116513321.21,105993642.121,21085343.0,1029860.001
4029,126287271.681,102183671.6728,20650609.0,211000.2026
4030,107013918.89,103052596.891,20952571.0,85311650.453
4031,123375528.866,126272730.0,18805056.0,15927059.0079
4032,89826935.92000002,186583205.0,19746208.0,48301800.7
4033,125136540.07300004,103560574.858,20526125.0,1056558.188
4034,125480159.127,102164232.772,20693407.0,224811.6517
4035,124644057.66,112942968.9,19678955.0,7310549.4
4036,124122743.57,102703183.59,20722084.0,353000.40900000004
4037,134734081.81599998,92127555.52,18433149.0,121401356.5
4038,112338774.992,106405287.686,21676026.0,219660.8653
4039,123352943.43999998,122396008.3,19051098.0,13465346.9
4040,123785719.78,102973554.546,20724064.0,381151.988
4041,125785436.116,104008553.79,20444088.0,1442763.6460000002
4042,125869222.749,101876889.9409,20731258.0,177658.7322
4043,124031678.53,108775140.98,20051341.0,4592495.72
4044,92147621.61,116692345.712,23724297.0,555668.742
4045,126132032.36400002,101999636.3286,20684018.0,154141.2153
4046,124607338.40399998,100727266.971,20407094.0,16114944.157
4047,124401860.63,131501379.9,18422952.0,19514473.7
4048,100064484.13,112848347.701,22453441.0,1139081.978
4049,125999989.60799998,102228892.5999,20660024.0,198598.7784
4050,112679378.03,105723710.146,21607749.0,2093071.22
4051,124701670.36,102702376.753,20668805.0,393130.366
4052,107909031.259,108191257.288,21995593.0,289549.29230000003
4053,126165748.667,101887303.7692,20680104.0,534251.55692
4054,125571842.12,102075300.695,20702911.0,209053.9982
4055,130573900.04,132685234.5,17000143.0,96784259.0
4056,87452368.48,120723319.591,24499606.0,673351.5460000001
4057,137261969.01999998,88928177.9,17791396.0,181090526.41
4058,126014586.918,101884993.3851,20713909.0,164000.8585
4059,124347627.29,119169959.1,19215394.0,11548463.7
4060,122924404.29000002,111639029.8,19873852.0,6395318.17
4061,126308304.776,102678884.565,20581717.0,548180.4639999999
4062,117454781.93,104655756.108,21210189.0,350949.031
4063,123699062.57999998,108595620.5,20101972.0,4239614.66
4064,119265282.63,106411782.36,20748506.0,1792806.86
4065,124855748.02,119148780.0,19196626.0,11586576.8
4066,125805536.858,101913535.5955,20723900.0,183587.0267
4067,123958762.87,110968466.3,19869328.0,5972263.63
4068,98604070.953,112132056.762,22826338.0,2278954.7198
4069,126185930.72300002,101985009.5799,20683674.0,149610.2681
4070,125062043.112,102240984.424,20708887.0,277280.7476
4071,124264147.77,109901799.9,19952578.0,5201558.11
4072,95706770.63,114623978.554,23045554.0,842693.25
4073,125997856.25200003,102129939.2991,20672107.0,175831.3648
4074,138322304.72,87943053.262,17891113.0,174238863.8
4075,124772599.81,107464930.14,20139067.0,3711005.24
4076,115253120.094,105574969.781,21353357.0,310197.833
4077,126114390.676,102307263.202,20638244.0,309808.16860000003
4078,101897229.355,110911153.948,22604581.0,280942.6497
4079,124259559.41000004,148826708.0,17577740.0,30688845.544
4080,67550359.32,150020207.652,30564236.0,644497.163
4081,124734291.10999998,102699064.899,20660001.0,466993.062
4082,125572791.19,101986100.695,20724405.0,209053.9982
4083,137975160.96,99128629.4,17022764.0,193581592.3
4084,124336633.31,102708365.549,20690567.0,434838.212
4085,126711198.513,101993360.9443,20661062.0,127311.54996
4086,115437750.21,104610930.34,21360739.0,2824526.448
4087,123834165.66,106580462.67,20279610.0,2935399.23
4088,104898342.423,118793082.9,21127559.0,6910126.1078
4089,125825526.347,102557955.953,20619904.0,413980.359
4090,120604260.077,103510981.527,21065103.0,215168.2624
4091,125142015.941,102492205.802,20671862.0,284402.3065
4092,100191415.32,111998313.452,22616939.0,522834.669
4093,138444250.16000003,88597979.56,17838795.0,170294461.26
4094,125200337.772,102334669.65,20686166.0,258910.4374
4095,125014148.11,154026838.0,17365408.0,33839168.705
4096,116477028.27,106761560.14,21017546.0,1351584.983
4097,124802630.1,116467172.9,19394413.0,9772697.1
4098,125499431.65000002,102002467.512,20727245.0,218121.9123
4099,128804052.31,132424215.7,17289278.0,77104249.4
4100,97470873.29,113245399.14,23004165.0,450329.463
4101,126329475.966,101965061.2345,20680116.0,138236.7106
4102,124744812.162,102370933.101,20711025.0,332067.4661
4103,124242917.01,119541905.6,19203340.0,11619776.6
4104,93511854.1,116547572.98,23182641.0,1433192.8760000002
4105,125777464.241,102212611.4389,20670780.0,208917.5654
4106,125852810.52699998,101959636.7857,20707284.0,178682.6747
4107,125593566.487,103634359.007,20500183.0,1094979.3660000002
4108,112782803.64,106586069.528,21482078.0,487979.08
4109,137806395.08,89161613.9,17746048.0,177883319.87
4110,100430506.011,111667790.756,22766275.0,276395.1123
4111,123706673.1,144530050.0,17796436.0,27846759.435
4112,68263130.24000001,146506056.952,29878324.0,668008.1830000001
4113,124808307.05,102087429.34,20631511.0,3055767.47
4114,125865798.80900002,101898849.9409,20722776.0,177658.7322
4115,124129982.32,110990655.9,19856966.0,6030986.970000001
4116,134553076.45,90919218.07,18261744.0,140272207.75
4117,126525296.25100002,102106222.5882,20650003.0,201679.1304
4118,117837384.451,104432274.428,21229315.0,287434.6269
4119,124343833.35,103731124.147,20561602.0,1004494.804
4120,106927758.14000002,110140046.29,21745402.0,1440514.127
4121,126116342.80900002,102265779.9248,20647898.0,236141.5174
4122,121283736.08200002,102520206.163,20933117.0,3786578.828
4123,124780923.766,102785523.191,20649227.0,466628.857
4124,102064633.22,110997671.629,22499028.0,343427.488
4125,125871128.415,102196579.824,20666916.0,220524.9661
4126,125186398.17000002,102316409.73,20689073.0,260520.8685
4127,124772918.39000002,154500495.0,17351961.0,34562186.68
4128,94129707.37000002,117204726.0,22961638.0,2015592.213
4129,125741494.15399998,102354555.701,20654864.0,255824.1221
4130,127618828.241,97991680.366,19733616.0,46203259.4949
4131,124692118.91,117818724.7,19303458.0,10575338.0
4132,124652727.507,102495939.71,20706248.0,303683.7546
4133,126880161.08,100534950.0,20297470.0,15628742.0
4134,113548319.381,105938200.756,21552284.0,276395.1123
4135,137595086.39000002,100093589.0,16985064.0,203868485.3
4136,123218145.61,103463814.294,20692599.0,678012.899
4137,138497750.88,90589109.4,17601641.0,175822435.6
4138,126019537.948,101839683.3851,20729295.0,164000.8585
4139,124441483.75,105383965.97,20358195.0,2281708.89
4140,92629056.12,116319424.794,23619110.0,624732.635
4141,126104163.42200002,101994156.7793,20686221.0,156419.92719999998
4142,124985279.122,102257548.934,20712039.0,289260.574
4143,124160665.89,107586373.06,20166281.0,3626302.46
4144,96345958.47,146826255.3,20361623.0,22822432.652000003
4145,125561234.918,102911512.403,20585695.0,638970.172
4146,111250947.957,106803804.125,21743618.0,259639.15
4147,124881835.913,102598075.446,20673362.0,330485.3517
4148,105995266.293,109022930.611,22155042.0,316935.9707
4149,126166896.107,101048158.976,20470225.0,9264708.8865
4150,125796543.36400002,102023426.518,20698072.0,184374.5503
4151,124791305.89000002,132795654.0,18326198.0,20456308.0
4152,84821551.64,123614145.017,25194813.0,478781.348
4153,125231913.55900002,102423160.621,20668959.0,318321.5062
4154,125859912.394,101929008.9483,20714359.0,178049.14690000002
4155,125429118.02,129893437.4,18363426.0,23608409.4
4156,123244233.68,106625533.45,20312386.0,2964733.73
4157,126358471.754,102393882.067,20618242.0,346150.3296
4158,122623477.27,94987626.318,19186440.0,130169923.453
4159,124450334.45700002,137833766.0,18074054.0,23591658.2172
4160,75868847.62,183410258.0,23107493.0,35892837.57
4161,125090664.044,102686294.43,20640812.0,452369.155
4162,125330070.356,102131661.149,20709621.0,239877.5308
4163,124449325.84,107717113.89,20134455.0,3792348.35
4164,124768214.689,102605196.877,20676917.0,353556.1659
4165,138133559.5,90017562.4,17917624.0,156000407.59
4166,125056021.113,102157756.835,20746624.0,211479.2439
4167,124491488.978,134328092.0,18253290.0,21427222.9784
4168,110249438.92000002,107572816.098,21707173.0,381194.711
4169,125779162.14999998,102832574.346,20583701.0,627642.669
4170,124652554.68400002,102224246.518,20804821.0,184374.5503
4171,124107705.28000005,105040170.75,20414281.0,2021461.3
4172,103239529.98,110423911.695,22309809.0,549162.482
4173,126279522.51900002,102014548.2968,20675463.0,142388.5541
4174,129213601.356,96024556.898,19275409.0,72283451.38
4175,125283259.639,140021866.0,17921229.0,25103927.1994
4176,114040154.94,108249793.97,21095508.0,1933804.42
4177,126209824.587,102355860.435,20632409.0,283897.7879
4178,124954207.10999998,101811641.37,20755966.0,1280680.93
4179,124935508.749,102917711.43,20623138.0,548110.3629999999
4180,97019999.121,113584061.299,23174069.0,283704.5635
4181,126100827.31200002,101935956.7793,20696289.0,156419.92719999998
4182,125542314.16199996,102017863.112,20718252.0,212589.4118
4183,126163980.66,146768232.0,17388013.0,38927342.6
4184,98837373.99,112848184.794,22722052.0,624732.635
4185,138354301.54,89130762.4,17742916.0,174712394.17
4186,126225505.847,101896286.2355,20696869.0,145982.5624
4187,124867240.96,124266452.9,18846321.0,14948882.9
4188,118415468.94,105727813.03,20901500.0,1317187.6509999998
4189,126286975.571,102202584.1728,20647260.0,229076.3926
4190,105195134.96999998,109321723.678,22241150.0,342849.374
4191,123934781.54,104238130.75,20537578.0,1249120.236
4192,105938803.6,110084829.016,21922513.0,956473.276
4193,124943010.88,111918322.78,19593015.0,12888504.06
4194,119991616.058,103719830.9747,21118918.0,193062.1777
4195,123863279.77,106763596.29,20254302.0,3122905.5
4196,111277995.12,105737076.65,21487764.0,8594108.22
4197,126300804.667,102026988.589,20671532.0,155771.5206
4198,125117176.705,102340095.045,20688226.0,286972.8429
4199,124531642.17,117701786.0,19322699.0,10426250.4
4200,83808042.93,124236725.985,25226326.0,864982.563
4201,125860279.457,102097426.7857,20683018.0,178682.6747
